date,store_id,mall_location,weekday,week_of_year,promotion,scheduled_pt_hours,punch_pt_hours,sales
2025-07-01,EatonCentre,CF Toronto Eaton Centre,Tuesday,27,0,115.50,116.00,12946.77
2025-07-02,EatonCentre,CF Toronto Eaton Centre,Wednesday,27,0,120.00,120.25,15490.92
2025-07-03,EatonCentre,CF Toronto Eaton Centre,Thursday,27,0,120.00,118.75,14722.59
2025-07-04,EatonCentre,CF Toronto Eaton Centre,Friday,27,0,120.00,119.25,14675.05
2025-07-05,EatonCentre,CF Toronto Eaton Centre,Saturday,27,1,120.00,117.75,21519.23
2025-07-06,EatonCentre,CF Toronto Eaton Centre,Sunday,27,0,120.00,119.25,15736.66
2025-07-07,EatonCentre,CF Toronto Eaton Centre,Monday,28,0,120.00,119.00,12628.51
2025-07-08,EatonCentre,CF Toronto Eaton Centre,Tuesday,28,0,119.75,121.75,12673.25
2025-07-09,EatonCentre,CF Toronto Eaton Centre,Wednesday,28,0,120.00,122.50,14396.20
2025-07-10,EatonCentre,CF Toronto Eaton Centre,Thursday,28,0,120.00,118.00,14434.61
2025-07-11,EatonCentre,CF Toronto Eaton Centre,Friday,28,0,120.00,119.00,16412.89
2025-07-12,EatonCentre,CF Toronto Eaton Centre,Saturday,28,1,120.00,119.75,21459.06
2025-07-13,EatonCentre,CF Toronto Eaton Centre,Sunday,28,0,120.00,118.75,16436.80
2025-07-14,EatonCentre,CF Toronto Eaton Centre,Monday,29,0,119.00,119.25,12923.33
2025-07-15,EatonCentre,CF Toronto Eaton Centre,Tuesday,29,0,120.00,118.75,13972.97
2025-07-16,EatonCentre,CF Toronto Eaton Centre,Wednesday,29,1,120.00,122.75,14584.35
2025-07-17,EatonCentre,CF Toronto Eaton Centre,Thursday,29,0,118.75,117.50,12863.41
2025-07-18,EatonCentre,CF Toronto Eaton Centre,Friday,29,0,120.00,120.00,12987.41
2025-07-19,EatonCentre,CF Toronto Eaton Centre,Saturday,29,1,120.00,118.75,18070.27
2025-07-20,EatonCentre,CF Toronto Eaton Centre,Sunday,29,0,120.00,118.50,13970.30
2025-07-21,EatonCentre,CF Toronto Eaton Centre,Monday,30,0,120.00,120.75,11488.15
2025-07-22,EatonCentre,CF Toronto Eaton Centre,Tuesday,30,1,120.00,121.00,17780.98
2025-07-23,EatonCentre,CF Toronto Eaton Centre,Wednesday,30,0,120.00,119.00,12505.71
2025-07-24,EatonCentre,CF Toronto Eaton Centre,Thursday,30,0,116.50,115.75,13807.79
2025-07-25,EatonCentre,CF Toronto Eaton Centre,Friday,30,0,120.00,120.75,14587.93
2025-07-26,EatonCentre,CF Toronto Eaton Centre,Saturday,30,0,120.00,117.25,13402.51
2025-07-27,EatonCentre,CF Toronto Eaton Centre,Sunday,30,0,120.00,119.75,19253.72
2025-07-28,EatonCentre,CF Toronto Eaton Centre,Monday,31,0,118.00,118.25,12832.15
2025-07-29,EatonCentre,CF Toronto Eaton Centre,Tuesday,31,0,120.00,121.25,14360.02
2025-07-30,EatonCentre,CF Toronto Eaton Centre,Wednesday,31,1,120.00,119.00,16014.02
2025-07-31,EatonCentre,CF Toronto Eaton Centre,Thursday,31,0,120.00,122.00,15405.22
2025-08-01,EatonCentre,CF Toronto Eaton Centre,Friday,31,0,120.00,120.75,13940.57
2025-08-02,EatonCentre,CF Toronto Eaton Centre,Saturday,31,0,120.00,121.25,15400.38
2025-08-03,EatonCentre,CF Toronto Eaton Centre,Sunday,31,0,120.00,118.25,15976.73
2025-08-04,EatonCentre,CF Toronto Eaton Centre,Monday,32,0,113.50,114.25,11357.63
2025-08-05,EatonCentre,CF Toronto Eaton Centre,Tuesday,32,0,119.75,118.75,11779.32
2025-08-06,EatonCentre,CF Toronto Eaton Centre,Wednesday,32,0,117.50,120.50,12712.19
2025-08-07,EatonCentre,CF Toronto Eaton Centre,Thursday,32,0,119.75,120.50,14190.91
2025-08-08,EatonCentre,CF Toronto Eaton Centre,Friday,32,0,120.00,119.50,12909.60
2025-08-09,EatonCentre,CF Toronto Eaton Centre,Saturday,32,0,120.00,117.00,19271.02
2025-08-10,EatonCentre,CF Toronto Eaton Centre,Sunday,32,1,120.00,120.25,23343.70
2025-08-11,EatonCentre,CF Toronto Eaton Centre,Monday,33,0,115.75,115.25,10582.89
2025-08-12,EatonCentre,CF Toronto Eaton Centre,Tuesday,33,0,118.00,116.50,13456.01
2025-08-13,EatonCentre,CF Toronto Eaton Centre,Wednesday,33,0,116.25,116.25,13409.09
2025-08-14,EatonCentre,CF Toronto Eaton Centre,Thursday,33,0,120.00,120.00,12060.25
2025-08-15,EatonCentre,CF Toronto Eaton Centre,Friday,33,0,116.75,115.75,13897.15
2025-08-16,EatonCentre,CF Toronto Eaton Centre,Saturday,33,0,120.00,118.75,16884.72
2025-08-17,EatonCentre,CF Toronto Eaton Centre,Sunday,33,0,120.00,121.25,13276.58
2025-08-18,EatonCentre,CF Toronto Eaton Centre,Monday,34,0,117.25,118.00,11154.39
2025-08-19,EatonCentre,CF Toronto Eaton Centre,Tuesday,34,0,117.50,114.50,12552.03
2025-08-20,EatonCentre,CF Toronto Eaton Centre,Wednesday,34,0,114.50,117.00,10974.68
2025-08-21,EatonCentre,CF Toronto Eaton Centre,Thursday,34,1,120.00,117.00,16540.36
2025-08-22,EatonCentre,CF Toronto Eaton Centre,Friday,34,0,120.00,118.00,14125.43
2025-08-23,EatonCentre,CF Toronto Eaton Centre,Saturday,34,0,120.00,122.75,16603.19
2025-08-24,EatonCentre,CF Toronto Eaton Centre,Sunday,34,0,120.00,119.75,13210.44
2025-08-25,EatonCentre,CF Toronto Eaton Centre,Monday,35,0,113.50,110.50,12001.38
2025-08-26,EatonCentre,CF Toronto Eaton Centre,Tuesday,35,1,120.00,118.75,15383.56
2025-08-27,EatonCentre,CF Toronto Eaton Centre,Wednesday,35,0,115.25,114.50,12731.00
2025-08-28,EatonCentre,CF Toronto Eaton Centre,Thursday,35,0,112.75,113.50,12690.76
2025-08-29,EatonCentre,CF Toronto Eaton Centre,Friday,35,0,119.00,118.00,12327.16
2025-08-30,EatonCentre,CF Toronto Eaton Centre,Saturday,35,0,120.00,120.50,13549.57
2025-08-31,EatonCentre,CF Toronto Eaton Centre,Sunday,35,0,120.00,121.50,13274.98
2025-09-01,EatonCentre,CF Toronto Eaton Centre,Monday,36,0,115.50,115.25,11101.93
2025-09-02,EatonCentre,CF Toronto Eaton Centre,Tuesday,36,0,112.50,113.50,12466.91
2025-09-03,EatonCentre,CF Toronto Eaton Centre,Wednesday,36,0,115.00,115.75,11151.67
2025-09-04,EatonCentre,CF Toronto Eaton Centre,Thursday,36,0,119.50,120.25,12056.25
2025-09-05,EatonCentre,CF Toronto Eaton Centre,Friday,36,0,119.50,121.25,14899.34
2025-09-06,EatonCentre,CF Toronto Eaton Centre,Saturday,36,1,120.00,120.00,19624.45
2025-09-07,EatonCentre,CF Toronto Eaton Centre,Sunday,36,0,120.00,120.00,15559.74
2025-09-08,EatonCentre,CF Toronto Eaton Centre,Monday,37,0,114.75,116.25,11964.14
2025-09-09,EatonCentre,CF Toronto Eaton Centre,Tuesday,37,0,114.50,114.50,10249.10
2025-09-10,EatonCentre,CF Toronto Eaton Centre,Wednesday,37,0,114.00,113.00,12693.10
2025-09-11,EatonCentre,CF Toronto Eaton Centre,Thursday,37,0,116.50,117.50,14214.86
2025-09-12,EatonCentre,CF Toronto Eaton Centre,Friday,37,1,120.00,119.25,17831.62
2025-09-13,EatonCentre,CF Toronto Eaton Centre,Saturday,37,0,120.00,120.25,13211.00
2025-09-14,EatonCentre,CF Toronto Eaton Centre,Sunday,37,0,120.00,122.25,14811.08
2025-09-15,EatonCentre,CF Toronto Eaton Centre,Monday,38,0,111.75,112.00,12054.79
2025-09-16,EatonCentre,CF Toronto Eaton Centre,Tuesday,38,0,115.00,112.50,12762.47
2025-09-17,EatonCentre,CF Toronto Eaton Centre,Wednesday,38,0,116.75,117.75,11330.68
2025-09-18,EatonCentre,CF Toronto Eaton Centre,Thursday,38,0,120.00,122.75,12602.66
2025-09-19,EatonCentre,CF Toronto Eaton Centre,Friday,38,0,119.00,118.00,13312.55
2025-09-20,EatonCentre,CF Toronto Eaton Centre,Saturday,38,0,120.00,118.75,14236.28
2025-09-21,EatonCentre,CF Toronto Eaton Centre,Sunday,38,0,120.00,120.50,12656.15
2025-09-22,EatonCentre,CF Toronto Eaton Centre,Monday,39,0,116.25,116.75,10753.95
2025-09-23,EatonCentre,CF Toronto Eaton Centre,Tuesday,39,0,114.75,117.00,11632.84
2025-09-24,EatonCentre,CF Toronto Eaton Centre,Wednesday,39,0,120.00,119.00,11725.86
2025-09-25,EatonCentre,CF Toronto Eaton Centre,Thursday,39,0,116.50,118.25,11627.44
2025-09-26,EatonCentre,CF Toronto Eaton Centre,Friday,39,0,116.00,116.75,12682.43
2025-09-27,EatonCentre,CF Toronto Eaton Centre,Saturday,39,0,120.00,117.00,14574.98
2025-09-28,EatonCentre,CF Toronto Eaton Centre,Sunday,39,0,120.00,120.00,16103.87
2025-09-29,EatonCentre,CF Toronto Eaton Centre,Monday,40,0,114.50,115.50,10343.91
2025-09-30,EatonCentre,CF Toronto Eaton Centre,Tuesday,40,0,118.00,117.50,10983.03
2025-10-01,EatonCentre,CF Toronto Eaton Centre,Wednesday,40,0,116.50,114.00,11483.71
2025-10-02,EatonCentre,CF Toronto Eaton Centre,Thursday,40,0,118.75,120.75,11512.24
2025-10-03,EatonCentre,CF Toronto Eaton Centre,Friday,40,0,120.00,122.00,13982.13
2025-10-04,EatonCentre,CF Toronto Eaton Centre,Saturday,40,0,120.00,119.50,13945.02
2025-10-05,EatonCentre,CF Toronto Eaton Centre,Sunday,40,0,120.00,120.25,12443.90
2025-10-06,EatonCentre,CF Toronto Eaton Centre,Monday,41,0,115.00,114.75,10232.82
2025-10-07,EatonCentre,CF Toronto Eaton Centre,Tuesday,41,1,120.00,121.25,18072.80
2025-10-08,EatonCentre,CF Toronto Eaton Centre,Wednesday,41,0,116.75,117.00,12881.55
2025-10-09,EatonCentre,CF Toronto Eaton Centre,Thursday,41,0,117.00,117.50,11465.13
2025-10-10,EatonCentre,CF Toronto Eaton Centre,Friday,41,0,116.75,117.25,12919.02
2025-10-11,EatonCentre,CF Toronto Eaton Centre,Saturday,41,0,120.00,122.75,14698.62
2025-10-12,EatonCentre,CF Toronto Eaton Centre,Sunday,41,0,120.00,120.25,14567.59
2025-10-13,EatonCentre,CF Toronto Eaton Centre,Monday,42,0,115.50,115.25,11017.84
2025-10-14,EatonCentre,CF Toronto Eaton Centre,Tuesday,42,0,116.25,115.25,11455.62
2025-10-15,EatonCentre,CF Toronto Eaton Centre,Wednesday,42,0,118.50,117.00,13893.38
2025-10-16,EatonCentre,CF Toronto Eaton Centre,Thursday,42,0,115.75,117.25,11425.73
2025-10-17,EatonCentre,CF Toronto Eaton Centre,Friday,42,0,120.00,120.75,12240.90
2025-10-18,EatonCentre,CF Toronto Eaton Centre,Saturday,42,0,120.00,118.75,14275.63
2025-10-19,EatonCentre,CF Toronto Eaton Centre,Sunday,42,0,120.00,120.50,12822.99
2025-10-20,EatonCentre,CF Toronto Eaton Centre,Monday,43,0,112.25,112.25,12288.38
2025-10-21,EatonCentre,CF Toronto Eaton Centre,Tuesday,43,0,115.25,114.50,10157.64
2025-10-22,EatonCentre,CF Toronto Eaton Centre,Wednesday,43,0,117.50,117.00,12056.40
2025-10-23,EatonCentre,CF Toronto Eaton Centre,Thursday,43,0,115.50,117.50,11282.38
2025-10-24,EatonCentre,CF Toronto Eaton Centre,Friday,43,0,116.25,115.25,13902.24
2025-10-25,EatonCentre,CF Toronto Eaton Centre,Saturday,43,0,120.00,122.75,13291.60
2025-10-26,EatonCentre,CF Toronto Eaton Centre,Sunday,43,1,120.00,118.25,20133.44
2025-10-27,EatonCentre,CF Toronto Eaton Centre,Monday,44,0,113.25,110.25,11794.83
2025-10-28,EatonCentre,CF Toronto Eaton Centre,Tuesday,44,1,120.00,120.50,13845.42
2025-10-29,EatonCentre,CF Toronto Eaton Centre,Wednesday,44,0,115.25,114.75,11428.08
2025-10-30,EatonCentre,CF Toronto Eaton Centre,Thursday,44,0,115.00,113.25,13494.85
2025-10-31,EatonCentre,CF Toronto Eaton Centre,Friday,44,0,118.25,117.25,12736.18
2025-11-01,EatonCentre,CF Toronto Eaton Centre,Saturday,44,0,120.00,120.00,14930.78
2025-11-02,EatonCentre,CF Toronto Eaton Centre,Sunday,44,0,120.00,120.50,15500.07
2025-11-03,EatonCentre,CF Toronto Eaton Centre,Monday,45,0,114.50,113.75,11751.08
2025-11-04,EatonCentre,CF Toronto Eaton Centre,Tuesday,45,1,120.00,120.75,16870.10
2025-11-05,EatonCentre,CF Toronto Eaton Centre,Wednesday,45,0,117.00,116.00,11977.83
2025-11-06,EatonCentre,CF Toronto Eaton Centre,Thursday,45,0,116.25,114.25,11129.96
2025-11-07,EatonCentre,CF Toronto Eaton Centre,Friday,45,0,115.50,114.50,13985.25
2025-11-08,EatonCentre,CF Toronto Eaton Centre,Saturday,45,0,120.00,118.00,13995.87
2025-11-09,EatonCentre,CF Toronto Eaton Centre,Sunday,45,1,120.00,119.75,19797.15
2025-11-10,EatonCentre,CF Toronto Eaton Centre,Monday,46,0,112.50,112.75,11763.44
2025-11-11,EatonCentre,CF Toronto Eaton Centre,Tuesday,46,0,115.00,116.00,10733.07
2025-11-12,EatonCentre,CF Toronto Eaton Centre,Wednesday,46,0,116.75,117.75,10696.91
2025-11-13,EatonCentre,CF Toronto Eaton Centre,Thursday,46,0,116.25,117.75,13380.72
2025-11-14,EatonCentre,CF Toronto Eaton Centre,Friday,46,0,119.50,118.00,13650.17
2025-11-15,EatonCentre,CF Toronto Eaton Centre,Saturday,46,0,120.00,121.25,14814.78
2025-11-16,EatonCentre,CF Toronto Eaton Centre,Sunday,46,0,120.00,119.25,13813.07
2025-11-17,EatonCentre,CF Toronto Eaton Centre,Monday,47,0,113.00,116.00,13057.71
2025-11-18,EatonCentre,CF Toronto Eaton Centre,Tuesday,47,0,112.50,111.00,11513.68
2025-11-19,EatonCentre,CF Toronto Eaton Centre,Wednesday,47,0,114.50,113.25,12015.16
2025-11-20,EatonCentre,CF Toronto Eaton Centre,Thursday,47,1,120.00,119.00,14533.84
2025-11-21,EatonCentre,CF Toronto Eaton Centre,Friday,47,0,117.50,118.75,10337.94
2025-11-22,EatonCentre,CF Toronto Eaton Centre,Saturday,47,0,120.00,118.50,15445.77
2025-11-23,EatonCentre,CF Toronto Eaton Centre,Sunday,47,1,120.00,119.25,18451.94
2025-11-24,EatonCentre,CF Toronto Eaton Centre,Monday,48,0,115.75,115.50,12243.30
2025-11-25,EatonCentre,CF Toronto Eaton Centre,Tuesday,48,1,120.00,117.25,14465.60
2025-11-26,EatonCentre,CF Toronto Eaton Centre,Wednesday,48,0,113.75,115.75,14135.62
2025-11-27,EatonCentre,CF Toronto Eaton Centre,Thursday,48,0,119.00,119.00,10347.97
2025-11-28,EatonCentre,CF Toronto Eaton Centre,Friday,48,1,120.00,121.25,21502.11
2025-11-29,EatonCentre,CF Toronto Eaton Centre,Saturday,48,0,120.00,120.25,16218.84
2025-11-30,EatonCentre,CF Toronto Eaton Centre,Sunday,48,0,120.00,117.00,14787.80
2025-12-01,EatonCentre,CF Toronto Eaton Centre,Monday,49,0,116.25,117.50,11476.88
2025-12-02,EatonCentre,CF Toronto Eaton Centre,Tuesday,49,0,112.75,110.00,11429.83
2025-12-03,EatonCentre,CF Toronto Eaton Centre,Wednesday,49,0,117.25,118.25,13214.34
2025-12-04,EatonCentre,CF Toronto Eaton Centre,Thursday,49,1,120.00,120.00,17021.99
2025-12-05,EatonCentre,CF Toronto Eaton Centre,Friday,49,0,120.00,119.25,13794.51
2025-12-06,EatonCentre,CF Toronto Eaton Centre,Saturday,49,0,120.00,119.75,16137.33
2025-12-07,EatonCentre,CF Toronto Eaton Centre,Sunday,49,0,120.00,118.50,13081.64
2025-12-08,EatonCentre,CF Toronto Eaton Centre,Monday,50,0,118.75,119.50,14293.88
2025-12-09,EatonCentre,CF Toronto Eaton Centre,Tuesday,50,0,114.00,114.25,13135.93
2025-12-10,EatonCentre,CF Toronto Eaton Centre,Wednesday,50,1,120.00,121.00,15635.15
2025-12-11,EatonCentre,CF Toronto Eaton Centre,Thursday,50,0,120.00,120.25,13913.22
2025-12-12,EatonCentre,CF Toronto Eaton Centre,Friday,50,0,120.00,119.50,14645.68
2025-12-13,EatonCentre,CF Toronto Eaton Centre,Saturday,50,0,120.00,119.50,17175.15
2025-12-14,EatonCentre,CF Toronto Eaton Centre,Sunday,50,0,120.00,118.75,13997.56
2025-12-15,EatonCentre,CF Toronto Eaton Centre,Monday,51,0,114.25,117.00,11397.75
2025-12-16,EatonCentre,CF Toronto Eaton Centre,Tuesday,51,0,117.75,117.25,11758.58
2025-12-17,EatonCentre,CF Toronto Eaton Centre,Wednesday,51,0,117.25,116.75,12767.78
2025-12-18,EatonCentre,CF Toronto Eaton Centre,Thursday,51,0,118.75,118.75,13108.49
2025-12-19,EatonCentre,CF Toronto Eaton Centre,Friday,51,0,120.00,119.50,14562.85
2025-12-20,EatonCentre,CF Toronto Eaton Centre,Saturday,51,1,120.00,118.75,19543.50
2025-12-21,EatonCentre,CF Toronto Eaton Centre,Sunday,51,1,120.00,120.00,18587.10
2025-12-22,EatonCentre,CF Toronto Eaton Centre,Monday,52,0,120.00,122.50,12375.56
2025-12-23,EatonCentre,CF Toronto Eaton Centre,Tuesday,52,0,118.75,121.25,12343.64
2025-12-24,EatonCentre,CF Toronto Eaton Centre,Wednesday,52,0,118.00,116.00,12571.49
2025-12-25,EatonCentre,CF Toronto Eaton Centre,Thursday,52,0,120.00,119.50,12460.58
2025-12-26,EatonCentre,CF Toronto Eaton Centre,Friday,52,0,120.00,121.25,15527.23
2025-12-27,EatonCentre,CF Toronto Eaton Centre,Saturday,52,0,120.00,119.75,16705.47
2025-12-28,EatonCentre,CF Toronto Eaton Centre,Sunday,52,0,120.00,123.00,17511.62
2025-12-29,EatonCentre,CF Toronto Eaton Centre,Monday,1,0,117.25,118.00,14755.00
2025-12-30,EatonCentre,CF Toronto Eaton Centre,Tuesday,1,0,118.25,118.50,13142.63
2025-12-31,EatonCentre,CF Toronto Eaton Centre,Wednesday,1,0,119.50,121.25,13952.36
